"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","stock_g.sg_1","stock_g.sg_2","stock_g.sg_3","stock_g.sg_4","stock_g.sg_5","stock_g.sg_6","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6"
2.2622511580976,231.067572730489,0,388.774893919936,310.266554679057,386.005612960603,13.9554888503734,294.556909211071,0,504.547296218348,397.464208569144,499.248175819312,11.6932376922758,63.4893364805822,0,115.772402298412,87.1976538900876,113.24256285871,7.8246519896129,0,568458.662334156,0,6393.72018855134,93983.2584432722,0,171377.875545099,129078.678333731,167632.954475492
0.105405118061103,213.872507219898,0,325.824077755395,279.554505707819,329.655268152956,2.77808405318883,282.119729385295,0,440.651122693586,371.193632035474,443.664389006704,2.67267893512773,68.2472221653967,0,114.82704493819,91.6391263276547,114.009120853748,9.00157769968791,0,576878.285789942,0,1461.38834382287,101026.356146715,0,169978.463139299,135653.389538915,168767.69019889
0,195.04929057296,0,263.14145609194,246.881010391825,272.536452019921,0.129498591659576,267.882000464819,0,374.098450234914,342.081241958967,384.798129884955,0.129498591659576,72.8327098918591,0,110.956994142973,95.2002315671425,112.261677865034,10.3787288536441,0,579237.853224342,0,70.8082553072307,107814.253169648,0,164249.627334144,140924.893268818,166180.950517441
0,172.960625046394,0,200.635851183224,210.42765647196,213.957442183914,0,251.050553161217,0,305.987156639848,309.268930376523,323.070127928053,0,78.0899281148235,0,105.351305456624,98.841273904563,109.112685744139,12.2017832403944,0,579370.063601027,0,0,115596.51277938,0,155951.526932309,146314.727876797,161519.497795781
0,144.804940651826,0,137.829589938485,167.21024845838,152.668866178356,0,229.638926034492,0,236.237761520607,270.421119305214,257.611031586663,0,84.8339853826666,0,98.4081715821217,103.210870846834,104.942165408307,14.9484196585472,0,579367.316964284,0,0,125579.740078563,0,145673.606552198,152783.041793481,155345.876959701
0,105.681361073639,0,74.7771624362527,112.684396528664,87.6159987390798,0,199.747210328013,0,164.311796900965,221.30482035171,186.790284416937,0,94.0658492543733,0,89.5346344647127,108.620423823046,99.174285677857,19.7979972000194,0,579362.46738683,0,0,139245.667244664,0,132538.110444651,160790.802523212,146807.685171503
0,44.7419261430843,0,13.3815523015709,38.7677240239676,18.9453095185957,0,153.375433323844,0,90.2475703954815,154.599892299378,109.008809188505,0,108.633507180759,0,76.8660180939106,115.83216827541,90.0634996699088,31.3283888384631,0,579350.936995192,0,0,160810.169816327,0,113784.758897814,171466.347114873,133320.989555016
0,0,0,0,0,0,0,69.9432190216409,0,16.3422036328874,55.7350541613889,23.9844007020198,0,69.9432190216409,0,16.3422036328874,55.7350541613889,23.9844007020198,102.977578110217,0,579279.287805937,0,0,103536.940123413,0,24191.3624035429,82504.5951015985,35504.1059607598
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
