"sci_name","comm_name","year","catch_mt","value_usd","name_label"
"Epinephelus itajara","Atlantic goliath grouper",1964,23.2477658189,14608.5984692401,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1965,23.5099231492,14196.9819609756,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1966,23.7618270042,13899.727829083,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1967,24.0004318245,13143.570083921,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1968,25.140728395,13923.4608263828,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1969,24.4377443617,13844.9621344533,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1970,24.6364520784,12434.6234207221,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1971,24.6553219281,11621.0098511845,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1972,23.7500765947,12711.1929939506,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1973,23.7461226936,14349.8151882988,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1974,24.2957637267,17995.3959953646,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1975,24.5434833103,18161.7604103926,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1976,25.3928348443,17733.8835485067,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1977,26.9105588329,25649.7426393991,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1978,26.2642205679,16034.0755315636,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1979,25.4719129592,17544.6053406615,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1980,25.9532172978,28026.8793598606,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1981,25.5460903132,33272.1732292666,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1982,26.2613910733,29675.5820039034,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1983,27.1572172997,34470.6830756138,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1984,25.8586296763,38984.4183827771,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1985,25.9179453672,45502.0891635475,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1986,26.6825606509,52531.9049803585,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1987,27.0221927934,49296.3431133227,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1988,26.6879104785,53235.9496179985,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1989,25.9151892755,64437.4443383632,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1990,25.8006725512,46448.6669866516,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1991,25.2385147108,21261.6642808836,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1992,24.6124582407,79231.8348694467,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1993,23.9782120551,83117.0911610354,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1994,23.3203763924,72933.3577891847,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1995,23.2229048576,77091.405206824,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1996,24.4931422608,62684.8826046397,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1997,21.829105292,63843.9771713806,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1998,21.1241806849,62525.2934155938,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1999,20.3980870342,58271.2152306782,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",2000,18.6098361873,51824.5043258001,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",2001,17.2569777627,66749.7311311919,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",2002,16.3102560597,40737.9145269749,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",2003,15.0690388543,60144.0300844511,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",2004,13.8426087678,52854.0010655632,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",2005,12.7400006806,58421.1459013714,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",2006,11.646764717,53129.2329575566,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",2007,10.5731890224,85774.414418913,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",2008,9.1860886648,55994.3821794326,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",2009,8.641431484,52011.9119593609,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",2010,8.1800980253,55834.4860864507,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",2011,7.6823110554,50092.6677305776,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",2012,7.1772499115,40223.0508025283,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",2013,6.6665034715,44709.0807267795,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",2014,6.1517811213,44504.0526384504,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",2015,5.6378967623,41947.0654529327,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",2016,5.1176940803,40700.6460311401,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",2017,4.6022970679,39407.8542250453,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",2018,4.0908419923,2430.76636251976,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",2019,3.5523494847,2210.0186492474,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus striatus","Nassau grouper",1950,93,70028.2053615,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1951,96.1,79149.69122228,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1952,99.2,95298.5586368,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1953,102.3,101365.76557701,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1954,105.4,85721.7122285,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1955,108.5,84590.4182018,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1956,111.5999999999,84660.4421996399,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1957,114.7,87109.4984559599,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1958,117.8000000001,100116.32463334,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1959,120.9,102606.36603399,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1960,123.9999999999,104870.407098,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1961,118.5000000001,92914.847964,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1962,113.8842105264,80799.7882452631,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1963,109.2684210526,85839.3921621052,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1964,104.6526315789,87341.5269915789,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1965,100.0368421052,89325.7973842106,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1966,91,70607.5097,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1967,87.2684210527,47791.58211,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1968,83.5368421052,46264.4490778947,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1969,79.805263158,62877.8086921053,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1970,76.0736842105,34227.1328589474,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1971,72.3421052631,34097.6410842106,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1972,68.6105263158,36720.792791579,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1973,64.8789473684,39206.4387252632,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1974,61.1473684211,45290.6573010527,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1975,57.4157894737,42486.7081421053,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1976,53.6842105263,37492.0541052632,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1977,49.9526315789,47612.2458889473,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1978,46.2210526315,28217.5458863158,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1979,42.4894736843,29266.0016589474,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1980,38.7578947369,41854.6505263158,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1981,35.0263157895,45619.5696578948,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1982,31.2947368421,40453.2980526315,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1983,27.5631578948,40172.7238052631,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1984,23.8315789474,63447.2416000001,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1985,20.1,53758.1535,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1986,22.4999999999,85145.94,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1987,21.091625,67208.16777975,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1988,19.6832500001,74459.8057915,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1989,18.274875,68512.926697125,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1990,16.8665000001,54432.850654,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1991,15.458125,54662.18688625,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1992,14.04975,37985.4379905,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1993,12.6413749999,43166.37679875,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1994,11.2330000001,29276.848725,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1995,10.7496384225,35684.8006971182,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1996,10.9671720007,23796.6136760489,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1997,9.7743094706,28587.0988458315,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1998,9.4586688993,27996.6384055008,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",1999,9.1335495711,26091.8110598669,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",2000,8.3328305349,23205.1914779468,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",2001,7.7588907567,30011.2730637072,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",2002,7.3656881552,18397.183551385,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",2003,6.8376063742,27290.4733643652,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",2004,6.3134792501,24106.1959209608,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",2005,5.8430520795,26794.1742389606,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",2006,5.3741149641,24515.1862175237,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",2007,4.9111137899,39841.1405088009,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",2008,4.2978649085,26197.9063149373,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",2009,4.0754309408,24529.6112893191,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",2010,3.8920679133,26565.8933520279,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",2011,3.6912917285,24069.1438710886,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",2012,3.4867172537,19540.4099007127,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",2013,3.278938431,21990.2867583113,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",2014,3.068597146,22199.2633065815,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",2015,2.857895775,21263.3090286919,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",2016,2.6429540994,21019.2202955374,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",2017,2.4291431537,20799.9001110461,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",2018,2.2157408627,17693.2618600059,"Nassau grouper
(Epinephelus striatus)"
"Epinephelus striatus","Nassau grouper",2019,1.9850150352,15850.8566624719,"Nassau grouper
(Epinephelus striatus)"
"Gerres cinereus","Yellow fin mojarra",1950,21.0369295265,0.858791794204532,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1951,22.2068956933,1.35810869660306,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1952,22.5945726141,1.29101935466396,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1953,22.9691910583,1.27163190887467,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1954,24.3769048721,1.37552987170548,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1955,23.6792525168,1.32063642985974,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1956,25.0608493773,1.63011379765305,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1957,24.3370800688,1.64851210428487,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1958,25.692559976,1.94369955936492,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1959,24.9426737142,2.07749105743094,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1960,25.225882822,2.10174505566412,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1961,25.0638047611,2.22975710283146,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1962,25.9337276793,2.45121065996558,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1963,26.2648707878,2.72898353078149,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1964,26.5803110095,2.85284949697479,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1965,26.8800483445,2.91462119467072,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1966,27.1680623783,3.64696054787535,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1967,27.4408709734,3.8528888340822,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1968,28.7446279763,4.87481315755909,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1969,27.9408718482,6.32084259357432,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1970,28.1680641278,7.48246568500646,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1971,28.1896389525,10.4432078696454,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1972,27.1546275587,16.7735823719531,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1973,27.1501068697,36.6153983456255,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1974,27.7785384237,54.9483070111948,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1975,28.0617683749,83.5884931593437,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1976,29.032873646,88.8334484827324,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1977,30.7681619296,137.469664849079,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1978,30.029171687,202.727896199959,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1979,29.1232875338,340.014721243546,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1980,29.673586393,567.679251017672,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1981,29.2080981411,771.248184348771,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1982,30.025936587,818.926158006025,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1983,31.0501786537,1025.18601278648,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1984,29.5654397257,1272.95842015326,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1985,29.6332582647,1281.78097636387,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1986,30.5074804244,1563.43538046468,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1987,30.8957985125,2027.42353007011,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1988,30.5135971445,2408.24629666962,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1989,29.6301070896,2923.32372426272,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1990,29.4991745016,2960.28879058824,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1991,28.8564318678,3118.89365580816,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1992,28.1406307962,4747.60704854881,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1993,27.4154660211,5538.94437267423,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1994,26.6633302399,5459.58689681701,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1995,26.551886253,4928.84421452548,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1996,28.0042109836,6826.79460237306,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1997,24.958286841,6795.00413269979,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1998,24.1523119597,7370.1998404834,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",1999,23.3221334726,7871.61123846949,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",2000,21.2775311969,9650.14647914364,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",2001,28.4477306355,16281.8830697066,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",2002,35.7771704633,20517.7277965831,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",2003,41.9441147058,25336.6632472173,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",2004,47.3974877582,32752.9611679023,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",2005,52.5148874689,41147.0790538353,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",2006,56.9015789488,51795.3154625972,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",2007,60.5252783872,48632.3851213861,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",2008,61.0887564192,63829.2589376315,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",2009,66.3406602776,63003.7839694352,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",2010,72.1703873904,74125.0309651671,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",2011,77.6596827738,219885.301032834,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",2012,82.9924096548,204783.051611083,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",2013,88.1381955112,230110.078136354,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",2014,93.0651575017,243671.556437761,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",2015,97.791642099,301593.270378511,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",2016,102.1243145375,336225.286595112,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",2017,106.1827598474,377430.903502327,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",2018,109.8741291128,363716.089197319,"Yellow fin mojarra
(Gerres cinereus)"
"Gerres cinereus","Yellow fin mojarra",2019,112.1053726173,371102.169688437,"Yellow fin mojarra
(Gerres cinereus)"
"Haemulon plumierii","White grunt",2001,5.1245678217,2933.01476748429,"White grunt
(Haemulon plumierii)"
"Haemulon plumierii","White grunt",2002,10.0697675805,5774.87675845525,"White grunt
(Haemulon plumierii)"
"Haemulon plumierii","White grunt",2003,14.5295024635,8776.65707452476,"White grunt
(Haemulon plumierii)"
"Haemulon plumierii","White grunt",2004,18.5598015136,12825.3307719421,"White grunt
(Haemulon plumierii)"
"Haemulon plumierii","White grunt",2005,22.3093597706,17480.0905869709,"White grunt
(Haemulon plumierii)"
"Haemulon plumierii","White grunt",2006,25.6230473353,23323.6729870141,"White grunt
(Haemulon plumierii)"
"Haemulon plumierii","White grunt",2007,28.4749698576,22879.7906814487,"White grunt
(Haemulon plumierii)"
"Haemulon plumierii","White grunt",2008,29.7385767493,31072.678951721,"White grunt
(Haemulon plumierii)"
"Haemulon plumierii","White grunt",2009,33.1921778037,31522.6407315472,"White grunt
(Haemulon plumierii)"
"Haemulon plumierii","White grunt",2010,36.9294649751,37929.6527811953,"White grunt
(Haemulon plumierii)"
"Haemulon plumierii","White grunt",2011,40.4911204576,65210.9557731135,"White grunt
(Haemulon plumierii)"
"Haemulon plumierii","White grunt",2012,43.9656213109,72386.556980102,"White grunt
(Haemulon plumierii)"
"Haemulon plumierii","White grunt",2013,47.3340440628,93943.9755170341,"White grunt
(Haemulon plumierii)"
"Haemulon plumierii","White grunt",2014,50.5764963497,105351.102011431,"White grunt
(Haemulon plumierii)"
"Haemulon plumierii","White grunt",2015,53.7005280647,122626.631042897,"White grunt
(Haemulon plumierii)"
"Haemulon plumierii","White grunt",2016,56.5972910864,148863.187675236,"White grunt
(Haemulon plumierii)"
"Haemulon plumierii","White grunt",2017,59.3296104002,177396.409674227,"White grunt
(Haemulon plumierii)"
"Haemulon plumierii","White grunt",2018,61.8434822423,162932.008561578,"White grunt
(Haemulon plumierii)"
"Haemulon plumierii","White grunt",2019,63.5171439029,167341.415116969,"White grunt
(Haemulon plumierii)"
"Haemulon sciurus","Bluestriped grunt",1950,91.8975404218,3.75153862270107,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1951,93.5863566504,5.72346745830081,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1952,95.2201406371,5.44073333963443,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1953,96.7988923822,5.35902896990896,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1954,102.7314103196,5.7968853879801,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1955,99.7912991472,5.56554836108085,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1956,105.6137526011,6.86977654846818,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1957,102.5635769452,6.94731239634137,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1958,108.2759659157,8.19131871002973,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1959,105.1157257763,8.75515523305142,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1960,106.3092518293,8.8573686788297,"Bluestriped grunt
(Haemulon sciurus)"
"Haemulon sciurus","Bluestriped grunt",1961,105.6262074533,9.39684890457703,"Bluestriped grunt
(Haemulon sciurus)"
