"sci_name","comm_name","year","gear_type","catch_mt","value_usd","name_label"
"Lutjanus analis","Mutton snapper",1970,"small scale gillnets",176.3992699853,410920.335437932,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1970,"small scale pole lines",183.749239568,428042.016081182,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1970,"subsistence fishing gear",299.8765974534,698559.5350017,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1971,"small scale gillnets",214.0493949692,541609.612189369,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1971,"small scale pole lines",146.7767279789,371389.448358424,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1971,"subsistence fishing gear",299.7045184779,758342.942513655,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1972,"small scale gillnets",162.9028409785,468302.987269039,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1972,"small scale pole lines",174.1375196667,500599.74501173,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1972,"subsistence fishing gear",299.2382234576,860231.492025936,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1973,"small scale gillnets",165.7775181425,548498.956514703,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1973,"small scale pole lines",171.9174262219,568813.732681914,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1973,"subsistence fishing gear",298.4777123924,987556.790718493,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1974,"small scale gillnets",196.2697509767,580864.449680408,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1974,"small scale pole lines",157.2051285154,465251.879149165,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1974,"subsistence fishing gear",297.4229852824,880229.57082585,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1975,"small scale gillnets",202.9217235141,574152.000475702,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1975,"small scale pole lines",158.5386531371,448573.387191141,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1975,"subsistence fishing gear",296.0740421275,837719.592720664,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1976,"small scale gillnets",231.7424961383,656580.951046266,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1976,"small scale pole lines",154.115669126,436645.907816106,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1976,"subsistence fishing gear",294.4308829278,834191.882591968,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1977,"small scale gillnets",249.4053437135,890372.837166145,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1977,"small scale pole lines",179.0509191595,639208.737533808,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1977,"subsistence fishing gear",292.4935076833,1044196.85003964,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1978,"small scale gillnets",271.2023116008,1039017.54969644,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1978,"small scale pole lines",142.1697585697,544674.09705387,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1978,"subsistence fishing gear",290.2619163939,1112037.81177819,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1979,"small scale gillnets",250.1448609257,835325.243650134,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1979,"small scale pole lines",144.5266276283,482627.306396606,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1979,"subsistence fishing gear",287.7361090597,960856.179566147,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1980,"small scale gillnets",298.9938004313,902724.773206233,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1980,"small scale pole lines",111.3921390974,336316.148891923,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1980,"subsistence fishing gear",284.9160856806,860221.210131657,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1981,"small scale gillnets",309.1777144078,958368.982569925,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1981,"small scale pole lines",88.4033646484,274027.003518421,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1981,"subsistence fishing gear",286.813773696,889046.69280745,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1982,"small scale gillnets",274.093148943,806366.694973921,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1982,"small scale pole lines",141.304684796,415710.469607377,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1982,"subsistence fishing gear",288.1603489921,847751.609755265,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1983,"small scale gillnets",213.4709534563,621452.79722461,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1983,"small scale pole lines",225.1311315862,655397.697913348,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1983,"subsistence fishing gear",288.9558115691,841202.95743528,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1984,"small scale gillnets",224.0901573539,695818.762157266,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1984,"small scale pole lines",179.4776481653,557293.173675925,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1984,"subsistence fishing gear",289.2001614268,897990.794043876,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1985,"small scale gillnets",171.977727278,533088.13210775,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1985,"small scale pole lines",233.4859435069,723748.286871466,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1985,"subsistence fishing gear",288.8933985654,895497.601096472,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1986,"small scale gillnets",220.4314820492,797519.999896661,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1986,"small scale pole lines",206.3745595198,746662.124469581,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1986,"subsistence fishing gear",288.0355229848,1042111.08198122,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1987,"small scale gillnets",208.3355148705,700474.626524896,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1987,"small scale pole lines",228.9784607597,769881.22683998,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1987,"subsistence fishing gear",286.6265346849,963708.059858613,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1988,"small scale gillnets",205.6459547367,669804.092378043,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1988,"small scale pole lines",224.6725011909,731774.962143607,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1988,"subsistence fishing gear",284.6664336659,927179.639765856,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1989,"small scale gillnets",224.0396809031,1037636.86958717,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1989,"small scale pole lines",188.0883311913,871128.660763956,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1989,"subsistence fishing gear",282.1552199276,1306798.23307702,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1990,"small scale gillnets",211.1678200205,710239.945346783,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1990,"small scale pole lines",200.9545478325,675888.717588845,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1990,"subsistence fishing gear",279.0928934702,938698.526061656,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1991,"small scale gillnets",219.9530179548,800486.455799789,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1991,"small scale pole lines",197.0871030188,717269.342545623,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1991,"subsistence fishing gear",259.1145996676,943009.236529341,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1992,"small scale gillnets",204.0093996336,569928.819192506,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1992,"small scale pole lines",187.6964856997,524356.410310022,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1992,"subsistence fishing gear",267.6764125833,747791.533249202,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1993,"small scale gillnets",188.9739665952,519568.425288229,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1993,"small scale pole lines",189.8230757811,521902.981367904,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1993,"subsistence fishing gear",263.5934254994,724728.508749649,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1994,"small scale gillnets",206.4707499975,598292.150504655,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1994,"small scale pole lines",151.4697182755,438915.165874421,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1994,"subsistence fishing gear",266.826193534,773184.662439263,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1995,"small scale gillnets",175.9522987039,480474.701593822,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1995,"small scale pole lines",176.9257988396,483133.048149133,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1995,"subsistence fishing gear",269.2772442592,735318.063670903,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1996,"small scale gillnets",213.9864086471,639431.190509737,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1996,"small scale pole lines",171.2527659984,511735.117817607,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1996,"subsistence fishing gear",270.9465776748,809638.770155678,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1997,"small scale gillnets",144.646618713,412183.992158206,"Mutton snapper
(Lutjanus analis)"
"Lutjanus analis","Mutton snapper",1997,"small scale pole lines",179.5201518954,511559.368199822,"Mutton snapper
(Lutjanus analis)"
