"basket","per_quota","year","tot_profits","effort.t_1","species","biomass","harvest","revenue","exploitation rate"
1,"20",30,176130.021377027,16.7876001845834,"Yellowfin tuna",591.897034360681,9.22137219404499,29890.754896222,0.0155802527669084
1,"20",30,176130.021377027,16.7876001845834,"Cobia",205.912860095103,12.8298048515459,20113.8812539701,0.0623209942800334
1,"20",30,176130.021377027,16.7876001845834,"Wahoo",0,0,0,0
1,"20",30,176130.021377027,16.7876001845834,"Great amberjack",0,0,0,0
1,"21",0,NA,NA,"Dolphinfish",3.455820206,NA,NA,NA
1,"21",0,NA,NA,"Marlin white",164.47463508,NA,NA,NA
1,"21",0,NA,NA,"Marlin stripe",182.88012728,NA,NA,NA
1,"21",0,NA,NA,"Swordfish",187.14121916,NA,NA,NA
1,"21",0,NA,NA,"Yellowfin tuna",123.06039156,NA,NA,NA
1,"21",0,NA,NA,"Cobia",47.66836826,NA,NA,NA
1,"21",0,NA,NA,"Wahoo",16.325071152,NA,NA,NA
1,"21",0,NA,NA,"Great amberjack",54.54020946,NA,NA,NA
1,"21",1,214613.675762305,8.06581504762107,"Dolphinfish",3.06133182265193,2.79448247143454,13460.1307730994,0.808630746062181
1,"21",1,214613.675762305,8.06581504762107,"Marlin white",201.256913106731,1.23121265992738,3990.93269546301,0.00748572969521119
1,"21",1,214613.675762305,8.06581504762107,"Marlin stripe",217.272204822295,1.3689911994439,4437.53700354578,0.0074857296952112
1,"21",1,214613.675762305,8.06581504762107,"Swordfish",220.888956467249,1.40088858146404,4540.93124967979,0.0074857296952112
1,"21",1,214613.675762305,8.06581504762107,"Yellowfin tuna",162.553777783384,0.921196827405011,2986.0272419025,0.00748572969521121
1,"21",1,214613.675762305,8.06581504762107,"Cobia",63.7462649547626,1.42732969474034,2237.69108902802,0.0299429107150298
1,"21",1,214613.675762305,8.06581504762107,"Wahoo",0,28.2800084814356,133319.710626852,1.73230537362595
1,"21",1,214613.675762305,8.06581504762107,"Great amberjack",47.1210523514251,26.5905586475939,49648.7808977827,0.487540457047484
1,"21",2,148255.218695722,15.4770684980822,"Dolphinfish",0.497952712040037,4.75008194353092,22879.6296976028,1.55163903121619
1,"21",2,148255.218695722,15.4770684980822,"Marlin white",242.280125595053,2.89084890794456,9370.58543975657,0.0143639732087686
1,"21",2,148255.218695722,15.4770684980822,"Marlin stripe",254.64006877347,3.12089212907753,10116.2624803446,0.0143639732087686
1,"21",2,148255.218695722,15.4770684980822,"Swordfish",257.332823898269,3.17284305280843,10284.6595792579,0.0143639732087687
1,"21",2,148255.218695722,15.4770684980822,"Yellowfin tuna",209.320421487588,2.33491810906466,7568.55524667714,0.0143639732087686
1,"21",2,148255.218695722,15.4770684980822,"Cobia",81.5192428914861,3.66259758127179,5742.02442540679,0.0574558773580059
1,"21",2,148255.218695722,15.4770684980822,"Wahoo",0,0,0,0
1,"21",2,148255.218695722,15.4770684980822,"Great amberjack",20.1653499908737,44.082486839741,82308.9788951738,0.935515754422828
1,"21",3,152877.20032511,25.9618354253948,"Dolphinfish",0,1.2960611289214,6242.71308320551,2.60277953625683
1,"21",3,152877.20032511,25.9618354253948,"Marlin white",285.816125129864,5.83766359469624,18922.5819904755,0.0240946861834359
1,"21",3,152877.20032511,25.9618354253948,"Marlin stripe",293.413304725337,6.13547254682528,19887.9192735761,0.0240946861834358
1,"21",3,152877.20032511,25.9618354253948,"Swordfish",294.932395093209,6.20035363652616,20098.2290524081,0.0240946861834359
1,"21",3,152877.20032511,25.9618354253948,"Yellowfin tuna",260.973824097429,5.04350986752796,16348.3605362237,0.0240946861834359
1,"21",3,152877.20032511,25.9618354253948,"Cobia",98.2841045766874,7.8567201851374,12317.3453281702,0.096378718771908
1,"21",3,152877.20032511,25.9618354253948,"Wahoo",0,0,0,0
1,"21",3,152877.20032511,25.9618354253948,"Great amberjack",0,31.6448876038044,59086.0128964763,1.56927043756374
1,"21",4,179894.571988006,45.1328723873153,"Dolphinfish",0,0,0,0
1,"21",4,179894.571988006,45.1328723873153,"Marlin white",327.718566537989,11.9719689831178,38806.7179609833,0.0418869613380917
1,"21",4,179894.571988006,45.1328723873153,"Marlin stripe",329.828837818379,12.290191751112,39838.2259129106,0.041886961338092
1,"21",4,179894.571988006,45.1328723873153,"Swordfish",329.995849933348,12.3538218306201,40044.4805860381,0.0418869613380919
1,"21",4,179894.571988006,45.1328723873153,"Yellowfin tuna",311.736591682289,10.931400480223,35433.7516750271,0.0418869613380919
1,"21",4,179894.571988006,45.1328723873153,"Cobia",108.328517925697,16.4672855183668,25816.5287254344,0.167547800219495
1,"21",4,179894.571988006,45.1328723873153,"Wahoo",0,0,0,0
1,"21",4,179894.571988006,45.1328723873153,"Great amberjack",0,0,0,0
1,"21",5,180665.626373617,39.8104295256335,"Dolphinfish",0,0,0,0
1,"21",5,180665.626373617,39.8104295256335,"Marlin white",372.558842952351,12.108317256758,39248.6861123443,0.0369473032445796
1,"21",5,180665.626373617,39.8104295256335,"Marlin stripe",369.182496868837,12.1862860896829,39501.4193522424,0.0369473032445796
1,"21",5,180665.626373617,39.8104295256335,"Swordfish",367.954768737017,12.1924567369402,39521.4212891075,0.0369473032445796
1,"21",5,180665.626373617,39.8104295256335,"Yellowfin tuna",363.355414628897,11.5178263853172,37334.6307009582,0.0369473032445795
1,"21",5,180665.626373617,39.8104295256335,"Cobia",119.444240691916,16.0097820947416,25099.2793484905,0.147789173167889
1,"21",5,180665.626373617,39.8104295256335,"Wahoo",0,0,0,0
1,"21",5,180665.626373617,39.8104295256335,"Great amberjack",0,0,0,0
1,"21",6,181225.699683769,35.3569308918636,"Dolphinfish",0,0,0,0
1,"21",6,181225.699683769,35.3569308918636,"Marlin white",419.205562819128,12.2251815559711,39627.4976433187,0.0328140957790516
1,"21",6,181225.699683769,35.3569308918636,"Marlin stripe",410.873879024038,12.1143898122034,39268.3700880384,0.0328140957790515
1,"21",6,181225.699683769,35.3569308918636,"Swordfish",408.296444742684,12.0741030236953,39137.7818747383,0.0328140957790517
1,"21",6,181225.699683769,35.3569308918636,"Yellowfin tuna",412.509779413245,11.9231793774697,38648.5682234784,0.0328140957790518
1,"21",6,181225.699683769,35.3569308918636,"Cobia",131.118198254827,15.6778147941008,24578.8387850875,0.131256347759276
1,"21",6,181225.699683769,35.3569308918636,"Wahoo",0,0,0,0
1,"21",6,181225.699683769,35.3569308918636,"Great amberjack",0,0,0,0
1,"21",7,181637.839786787,31.7075595532269,"Dolphinfish",0,0,0,0
1,"21",7,181637.839786787,31.7075595532269,"Marlin white",466.243012890418,12.3360390538793,39986.8383383411,0.0294271835777185
1,"21",7,181637.839786787,31.7075595532269,"Marlin stripe",454.086000472964,12.0908610653296,39192.1024794942,0.0294271835777183
1,"21",7,181637.839786787,31.7075595532269,"Swordfish",450.311200713442,12.0150144335727,38946.2482803202,0.0294271835777184
1,"21",7,181637.839786787,31.7075595532269,"Yellowfin tuna",456.182699989446,12.1390010063977,39348.1464723378,0.0294271835777184
1,"21",7,181637.839786787,31.7075595532269,"Cobia",142.76145493974,15.4337530042598,24196.2117758465,0.117708702603314
1,"21",7,181637.839786787,31.7075595532269,"Wahoo",0,0,0,0
1,"21",7,181637.839786787,31.7075595532269,"Great amberjack",0,0,0,0
1,"21",8,181956.846293582,28.7652559379676,"Dolphinfish",0,0,0,0
1,"21",8,181956.846293582,28.7652559379676,"Marlin white",512.127172982589,12.4470507638033,40346.6789062097,0.0266964874961649
1,"21",8,181956.846293582,28.7652559379676,"Marlin stripe",497.837576501637,12.12250123381,39294.6629769519,0.0266964874961649
1,"21",8,181956.846293582,28.7652559379676,"Swordfish",493.131993717286,12.0217273392294,38968.0079287861,0.0266964874961649
1,"21",8,181956.846293582,28.7652559379676,"Yellowfin tuna",492.432954420629,12.178475746235,39476.102458523,0.0266964874961649
1,"21",8,181956.846293582,28.7652559379676,"Cobia",153.796635554879,15.2449134803626,23900.1592790489,0.106785921219404
1,"21",8,181956.846293582,28.7652559379676,"Wahoo",0,0,0,0
1,"21",8,181956.846293582,28.7652559379676,"Great amberjack",0,0,0,0
1,"21",9,182227.931477885,26.4200707587102,"Dolphinfish",0,0,0,0
1,"21",9,182227.931477885,26.4200707587102,"Marlin white",555.386500749971,12.5573407103548,40704.1799033965,0.0245199656898145
1,"21",9,182227.931477885,26.4200707587102,"Marlin stripe",541.06585162146,12.2069602949205,39568.4340640962,0.0245199656898144
1,"21",9,182227.931477885,26.4200707587102,"Swordfish",535.799807458901,12.0915795664977,39194.4314758541,0.0245199656898146
1,"21",9,182227.931477885,26.4200707587102,"Yellowfin tuna",520.725933168756,12.0744391469278,39138.871466791,0.0245199656898145
1,"21",9,182227.931477885,26.4200707587102,"Cobia",163.755092707187,15.0843488447401,23648.4346385055,0.0980798363391869
1,"21",9,182227.931477885,26.4200707587102,"Wahoo",0,0,0,0
1,"21",9,182227.931477885,26.4200707587102,"Great amberjack",0,0,0,0
1,"21",10,182483.662005458,24.5638694721647,"Dolphinfish",0,0,0,0
1,"21",10,182483.662005458,24.5638694721647,"Marlin white",594.816462871986,12.6612907599932,41041.1303468898,0.0227972605435961
1,"21",10,182483.662005458,24.5638694721647,"Marlin stripe",582.727586991509,12.3348191906571,39982.8841944506,0.022797260543596
1,"21",10,182483.662005458,24.5638694721647,"Swordfish",577.34639853645,12.2147678098492,39593.741850162,0.0227972605435961
1,"21",10,182483.662005458,24.5638694721647,"Yellowfin tuna",541.712101971503,11.8711247702553,38479.8350379263,0.022797260543596
1,"21",10,182483.662005458,24.5638694721647,"Cobia",172.346019834678,14.9326660326872,23410.6344455015,0.0911890176105151
1,"21",10,182483.662005458,24.5638694721647,"Wahoo",0,0,0,0
1,"21",10,182483.662005458,24.5638694721647,"Great amberjack",0,0,0,0
1,"21",11,182741.878297584,23.0996706457709,"Dolphinfish",0,0,0,0
1,"21",11,182741.878297584,23.0996706457709,"Marlin white",629.614789928176,12.7518926963748,41334.8133489788,0.0214383654325977
1,"21",11,182741.878297584,23.0996706457709,"Marlin stripe",621.899478887706,12.4927269575798,40494.7366878423,0.0214383654325976
1,"21",11,182741.878297584,23.0996706457709,"Swordfish",616.880714161984,12.3773630730186,40120.7886983877,0.0214383654325977
1,"21",11,182741.878297584,23.0996706457709,"Yellowfin tuna",556.695395981304,11.6134220013257,37644.5005410574,0.0214383654325977
1,"21",11,182741.878297584,23.0996706457709,"Cobia",179.472845919451,14.7792638351419,23170.1386919631,0.0857534386307199
1,"21",11,182741.878297584,23.0996706457709,"Wahoo",0,0,0,0
1,"21",11,182741.878297584,23.0996706457709,"Great amberjack",0,0,0,0
1,"21",12,183006.838584268,21.9458186086831,"Dolphinfish",0,0,0,0
1,"21",12,183006.838584268,21.9458186086831,"Marlin white",659.426292183594,12.8236775214139,41567.5013440029,0.0203674972801652
1,"21",12,183006.838584268,21.9458186086831,"Marlin stripe",657.85857387659,12.6665359447815,41058.1324295898,0.0203674972801652
1,"21",12,183006.838584268,21.9458186086831,"Swordfish",653.663713416872,12.5643162678806,40726.7909286929,0.0203674972801652
1,"21",12,183006.838584268,21.9458186086831,"Yellowfin tuna",567.124245963627,11.3384919635297,36753.3244557156,0.0203674972801652
1,"21",12,183006.838584268,21.9458186086831,"Cobia",185.19970572049,14.6216468658332,22923.0352448749,0.0814699671748423
1,"21",12,183006.838584268,21.9458186086831,"Wahoo",0,0,0,0
1,"21",12,183006.838584268,21.9458186086831,"Great amberjack",0,0,0,0
1,"21",13,183273.451558798,21.0362938855624,"Dolphinfish",0,0,0,0
1,"21",13,183273.451558798,21.0362938855624,"Marlin white",684.299908467351,12.874233160915,41731.375677976,0.0195233846656066
1,"21",13,183273.451558798,21.0362938855624,"Marlin stripe",690.128662587863,12.8436259933601,41632.1636168218,0.0195233846656067
1,"21",13,183273.451558798,21.0362938855624,"Swordfish",687.159064028173,12.7617281189864,41366.6945267412,0.0195233846656066
1,"21",13,183273.451558798,21.0362938855624,"Yellowfin tuna",574.281189833853,11.07218480714,35890.0991383495,0.0195233846656066
1,"21",13,183273.451558798,21.0362938855624,"Cobia",189.691926004371,14.4628964830377,22674.1548927948,0.0780935176261328
1,"21",13,183273.451558798,21.0362938855624,"Wahoo",0,0,0,0
1,"21",13,183273.451558798,21.0362938855624,"Great amberjack",0,0,0,0
1,"21",14,183532.537782721,20.3189080699594,"Dolphinfish",0,0,0,0
1,"21",14,183532.537782721,20.3189080699594,"Marlin white",704.587855145173,12.9042488356763,41828.6704359657,0.018857592520476
1,"21",14,183532.537782721,20.3189080699594,"Marlin stripe",718.488023788397,13.014165105783,42184.9601740503,0.018857592520476
1,"21",14,183532.537782721,20.3189080699594,"Swordfish",717.053314330209,12.958165626195,42003.4398231875,0.0188575925204761
1,"21",14,183532.537782721,20.3189080699594,"Yellowfin tuna",579.168638251842,10.8295606700609,35103.6414983445,0.018857592520476
1,"21",14,183532.537782721,20.3189080699594,"Cobia",193.157108230572,14.308528325726,22432.1447592435,0.0754303497629957
1,"21",14,183532.537782721,20.3189080699594,"Wahoo",0,0,0,0
1,"21",14,183532.537782721,20.3189080699594,"Great amberjack",0,0,0,0
1,"21",15,183775.052000987,19.7527961065052,"Dolphinfish",0,0,0,0
1,"21",15,183775.052000987,19.7527961065052,"Marlin white",720.825754965191,12.9166417883922,41868.8417579452,0.0183321947633214
1,"21",15,183775.052000987,19.7527961065052,"Marlin stripe",742.943544402056,13.1714623872028,42694.833800076,0.0183321947633214
1,"21",15,183775.052000987,19.7527961065052,"Swordfish",743.24648202368,13.1451610139866,42609.5788203955,0.0183321947633215
1,"21",15,183775.052000987,19.7527961065052,"Yellowfin tuna",582.513424302896,10.6174322772404,34416.0347449351,0.0183321947633214
1,"21",15,183775.052000987,19.7527961065052,"Cobia",195.802435449982,14.1639710966183,22205.5156737414,0.0733287593004899
1,"21",15,183775.052000987,19.7527961065052,"Wahoo",0,0,0,0
1,"21",15,183775.052000987,19.7527961065052,"Great amberjack",0,0,0,0
1,"21",16,183994.400297962,19.3060026204312,"Dolphinfish",0,0,0,0
1,"21",16,183994.400297962,19.3060026204312,"Marlin white",733.624894300582,12.9154201297846,41864.8817943754,0.0179175342179724
1,"21",16,183994.400297962,19.3060026204312,"Marlin stripe",763.682738941244,13.3117163788455,43149.4621994859,0.0179175342179724
1,"21",16,183994.400297962,19.3060026204312,"Swordfish",765.82003729467,13.3171442740469,43167.0565315876,0.0179175342179724
1,"21",16,183994.400297962,19.3060026204312,"Yellowfin tuna",584.81915477903,10.4372042123754,33831.8317869653,0.0179175342179724
1,"21",16,183994.400297962,19.3060026204312,"Cobia",197.81118413588,14.0331835683872,22000.4739881679,0.0716701175658869
1,"21",16,183994.400297962,19.3060026204312,"Wahoo",0,0,0,0
1,"21",16,183994.400297962,19.3060026204312,"Great amberjack",0,0,0,0
1,"21",17,184187.082048208,18.9534698233492,"Dolphinfish",0,0,0,0
1,"21",17,184187.082048208,18.9534698233492,"Marlin white",743.592686093176,12.9047224942084,41830.2057835002,0.0175903552271238
1,"21",17,184187.082048208,18.9534698233492,"Marlin stripe",781.017005060211,13.4334506587993,43544.0596023869,0.0175903552271238
1,"21",17,184187.082048208,18.9534698233492,"Swordfish",784.992280312012,13.4710464960624,43665.9251915171,0.0175903552271237
1,"21",17,184187.082048208,18.9534698233492,"Yellowfin tuna",586.425706437751,10.2871766761894,33345.5227846331,0.0175903552271237
1,"21",17,184187.082048208,18.9534698233492,"Cobia",199.334133543878,13.9182722381842,21820.322155994,0.0703614019550254
1,"21",17,184187.082048208,18.9534698233492,"Wahoo",0,0,0,0
1,"21",17,184187.082048208,18.9534698233492,"Great amberjack",0,0,0,0
1,"21",18,184352.325103013,18.6754686133845,"Dolphinfish",0,0,0,0
1,"21",18,184352.325103013,18.6754686133845,"Marlin white",751.283925256777,12.888206897907,41776.671056796,0.0173323475861784
1,"21",18,184352.325103013,18.6754686133845,"Marlin stripe",795.327280188617,13.5368582024197,43879.2515316321,0.0173323475861785
1,"21",18,184352.325103013,18.6754686133845,"Swordfish",801.070895724435,13.6057590548347,44102.5912304493,0.0173323475861786
1,"21",18,184352.325103013,18.6754686133845,"Yellowfin tuna",587.559410163733,10.1641341774494,32946.6848357613,0.0173323475861785
1,"21",18,184352.325103013,18.6754686133845,"Cobia",200.489852288538,13.8197102308305,21665.8019169878,0.0693293716692453
1,"21",18,184352.325103013,18.6754686133845,"Wahoo",0,0,0,0
1,"21",18,184352.325103013,18.6754686133845,"Great amberjack",0,0,0,0
1,"21",19,184491.324501029,18.456408650195,"Dolphinfish",0,0,0,0
1,"21",19,184491.324501029,18.456408650195,"Marlin white",757.177531181821,12.8687740572617,41713.6801847709,0.0171290421964817
1,"21",19,184491.324501029,18.456408650195,"Marlin stripe",807.019086225033,13.6231945423638,44159.1077523355,0.0171290421964816
1,"21",19,184491.324501029,18.456408650195,"Swordfish",814.410018415372,13.7215771752372,44478.0116094672,0.0171290421964817
1,"21",19,184491.324501029,18.456408650195,"Yellowfin tuna",588.370340335343,10.0643299296345,32623.172863111,0.0171290421964817
1,"21",19,184491.324501029,18.456408650195,"Cobia",201.369050533178,13.7367928589443,21535.8084999943,0.0685161503295179
1,"21",19,184491.324501029,18.456408650195,"Wahoo",0,0,0,0
1,"21",19,184491.324501029,18.456408650195,"Great amberjack",0,0,0,0
1,"21",20,184606.463308238,18.2839399501117,"Dolphinfish",0,0,0,0
1,"21",20,184606.463308238,18.2839399501117,"Marlin white",761.670883650652,12.8485283181292,41648.0543307834,0.0169689772728397
1,"21",20,184606.463308238,18.2839399501117,"Marlin stripe",816.489725056184,13.6942885329004,44389.5564315265,0.0169689772728396
1,"21",20,184606.463308238,18.2839399501117,"Swordfish",825.375906376799,13.8197050932634,44796.0898173467,0.0169689772728397
1,"21",20,184606.463308238,18.2839399501117,"Yellowfin tuna",588.958238507968,9.98404293316338,32362.9253769049,0.0169689772728397
1,"21",20,184606.463308238,18.2839399501117,"Cobia",202.040054464134,13.6681036859836,21428.1212916266,0.0678758908074188
1,"21",20,184606.463308238,18.2839399501117,"Wahoo",0,0,0,0
1,"21",20,184606.463308238,18.2839399501117,"Great amberjack",0,0,0,0
1,"21",21,184700.684811892,18.1482686216768,"Dolphinfish",0,0,0,0
1,"21",21,184700.684811892,18.1482686216768,"Marlin white",765.084492694679,12.8288708999919,41584.3354986873,0.0168430632906745
1,"21",21,184700.684811892,18.1482686216768,"Marlin stripe",824.107279206875,13.7521881153067,44577.2358990951,0.0168430632906745
1,"21",21,184700.684811892,18.1482686216768,"Swordfish",834.322437690234,13.9018586297022,45062.3876270534,0.0168430632906744
1,"21",21,184700.684811892,18.1482686216768,"Yellowfin tuna",589.389873589757,9.91986088675385,32154.8815220865,0.0168430632906745
1,"21",21,184700.684811892,18.1482686216768,"Cobia",202.553951258439,13.6118900316857,21339.9925335916,0.0673722350144292
1,"21",21,184700.684811892,18.1482686216768,"Wahoo",0,0,0,0
1,"21",21,184700.684811892,18.1482686216768,"Great amberjack",0,0,0,0
1,"21",22,184777.055234072,18.0416281371499,"Dolphinfish",0,0,0,0
1,"21",22,184777.055234072,18.0416281371499,"Marlin white",767.671628150553,12.81064535009,41525.2580173035,0.0167440922831543
1,"21",22,184777.055234072,18.0416281371499,"Marlin stripe",830.199369245898,13.7989283342591,44728.742681052,0.0167440922831543
1,"21",22,184777.055234072,18.0416281371499,"Swordfish",841.575688523787,13.9699718905915,45283.1743755373,0.0167440922831543
1,"21",22,184777.055234072,18.0416281371499,"Yellowfin tuna",589.710426610668,9.86879843414351,31989.3643709231,0.0167440922831543
1,"21",22,184777.055234072,18.0416281371499,"Cobia",202.948866372199,13.5663245543523,21268.5574173938,0.0669763510909891
1,"21",22,184777.055234072,18.0416281371499,"Wahoo",0,0,0,0
1,"21",22,184777.055234072,18.0416281371499,"Great amberjack",0,0,0,0
1,"21",23,184838.49460839,17.9578648617025,"Dolphinfish",0,0,0,0
1,"21",23,184838.49460839,17.9578648617025,"Marlin white",769.629480747672,12.7942864800353,41472.2313132363,0.0166663531787137
1,"21",23,184838.49460839,17.9578648617025,"Marlin stripe",835.049065829658,13.8363958965975,44850.1924715087,0.0166663531787137
1,"21",23,184838.49460839,17.9578648617025,"Swordfish",847.425854799327,14.0259976515566,45464.7799165632,0.0166663531787137
1,"21",23,184838.49460839,17.9578648617025,"Yellowfin tuna",589.950878622604,9.82832224306335,31858.1622156201,0.0166663531787138
1,"21",23,184838.49460839,17.9578648617025,"Cobia",203.253298689642,13.5296662921863,21211.0865563234,0.0666653947569902
1,"21",23,184838.49460839,17.9578648617025,"Wahoo",0,0,0,0
1,"21",23,184838.49460839,17.9578648617025,"Great amberjack",0,0,0,0
1,"21",24,184887.63389913,17.8921095122978,"Dolphinfish",0,0,0,0
1,"21",24,184887.63389913,17.8921095122978,"Marlin white",771.109945866007,12.7799491106745,41425.7572328345,0.0166053268882829
1,"21",24,184887.63389913,17.8921095122978,"Marlin stripe",838.895512177048,13.8662627058567,44947.0046871893,0.0166053268882829
1,"21",24,184887.63389913,17.8921095122978,"Swordfish",852.1245208965,14.0717833325253,45613.1925970929,0.0166053268882828
1,"21",24,184887.63389913,17.8921095122978,"Yellowfin tuna",590.132788780894,9.79632718755802,31754.4513641463,0.0166053268882829
1,"21",24,184887.63389913,17.8921095122978,"Cobia",203.488630479109,13.5003462268229,21165.1201273791,0.0664212896610218
1,"21",24,184887.63389913,17.8921095122978,"Wahoo",0,0,0,0
1,"21",24,184887.63389913,17.8921095122978,"Great amberjack",0,0,0,0
1,"21",25,184926.757278643,17.840514941021,"Dolphinfish",0,0,0,0
1,"21",25,184926.757278643,17.840514941021,"Marlin white",772.229136424119,12.7676089345234,41385.7569842407,0.0165574429469776
1,"21",25,184926.757278643,17.840514941021,"Marlin stripe",841.937294382771,13.8899645813471,45023.8334860776,0.0165574429469777
1,"21",25,184926.757278643,17.840514941021,"Swordfish",855.885456512691,14.1090031384645,45733.8392938626,0.0165574429469777
1,"21",25,184926.757278643,17.840514941021,"Yellowfin tuna",590.271390621242,9.77108998138048,31672.6458445073,0.0165574429469777
1,"21",25,184926.757278643,17.840514941021,"Cobia",203.670980993552,13.4770019277239,21128.5221848954,0.0662297539473956
1,"21",25,184926.757278643,17.840514941021,"Wahoo",0,0,0,0
1,"21",25,184926.757278643,17.840514941021,"Great amberjack",0,0,0,0
1,"21",26,184957.796790807,17.8000462248265,"Dolphinfish",0,0,0,0
1,"21",26,184957.796790807,17.8000462248265,"Marlin white",773.075335129939,12.7571362960029,41351.8102934377,0.0165198847003832
1,"21",26,184957.796790807,17.8000462248265,"Marlin stripe",844.337145817471,13.908707028156,45084.5864706733,0.0165198847003832
1,"21",26,184957.796790807,17.8000462248265,"Swordfish",858.887491039015,14.1391290583245,45831.4914074766,0.0165198847003832
1,"21",26,184957.796790807,17.8000462248265,"Yellowfin tuna",590.377610962584,9.75121531499776,31608.2228097367,0.0165198847003832
1,"21",26,184957.796790807,17.8000462248265,"Cobia",203.812563816055,13.4584808659568,21099.4858557078,0.0660795210014866
1,"21",26,184957.796790807,17.8000462248265,"Wahoo",0,0,0,0
1,"21",26,184957.796790807,17.8000462248265,"Great amberjack",0,0,0,0
1,"21",27,184982.356049571,17.7683125977728,"Dolphinfish",0,0,0,0
1,"21",27,184982.356049571,17.7683125977728,"Marlin white",773.715416497483,12.7483472684307,41323.3209685297,0.0164904333240537
1,"21",27,184982.356049571,17.7683125977728,"Marlin stripe",846.22705594144,13.9234854061247,45132.4900650247,0.0164904333240536
1,"21",27,184982.356049571,17.7683125977728,"Swordfish",861.2784145395,14.1634269038426,45910.2520223269,0.0164904333240536
1,"21",27,184982.356049571,17.7683125977728,"Yellowfin tuna",590.459399063387,9.73558262959255,31557.5500076868,0.0164904333240536
1,"21",27,184982.356049571,17.7683125977728,"Cobia",203.922679116837,13.4438263554469,21076.5112986011,0.0659617155279015
1,"21",27,184982.356049571,17.7683125977728,"Wahoo",0,0,0,0
1,"21",27,184982.356049571,17.7683125977728,"Great amberjack",0,0,0,0
1,"21",28,185001.747618832,17.7434330974565,"Dolphinfish",0,0,0,0
1,"21",28,185001.747618832,17.7434330974565,"Marlin white",774.199914268067,12.7410372503851,41299.6258011781,0.0164673431325205
1,"21",28,185001.747618832,17.7434330974565,"Marlin stripe",847.713226604291,13.9351112982104,45170.174986849,0.0164673431325206
1,"21",28,185001.747618832,17.7434330974565,"Swordfish",863.179204361011,14.1829671848552,45973.5911585381,0.0164673431325205
1,"21",28,185001.747618832,17.7434330974565,"Yellowfin tuna",590.522612600688,9.72329753019868,31517.72828841,0.0164673431325206
1,"21",28,185001.747618832,17.7434330974565,"Cobia",204.008440924043,13.432255299791,21058.3708169538,0.0658693547866494
1,"21",28,185001.747618832,17.7434330974565,"Wahoo",0,0,0,0
1,"21",28,185001.747618832,17.7434330974565,"Great amberjack",0,0,0,0
1,"21",29,185017.034673441,17.7239294296432,"Dolphinfish",0,0,0,0
1,"21",29,185017.034673441,17.7239294296432,"Marlin white",774.566956705125,12.7350018615248,41280.0622996676,0.0164492421489927
1,"21",29,185017.034673441,17.7239294296432,"Marlin stripe",848.880580440985,13.9442401373179,45199.7657989416,0.0164492421489927
1,"21",29,185017.034673441,17.7239294296432,"Swordfish",864.688147961113,14.1986437505092,46024.4061967984,0.0164492421489928
1,"21",29,185017.034673441,17.7239294296432,"Yellowfin tuna",590.57161685352,9.71364944912455,31486.4543716288,0.0164492421489927
1,"21",29,185017.034673441,17.7239294296432,"Cobia",204.07531296482,13.423133364961,21044.0699358337,0.0657969508720413
1,"21",29,185017.034673441,17.7239294296432,"Wahoo",0,0,0,0
1,"21",29,185017.034673441,17.7239294296432,"Great amberjack",0,0,0,0
1,"21",30,185029.071624345,17.7086407770867,"Dolphinfish",0,0,0,0
1,"21",30,185029.071624345,17.7086407770867,"Marlin white",774.845288947734,12.7300490172852,41264.0078286123,0.0164350530410394
1,"21",30,185029.071624345,17.7086407770867,"Marlin stripe",849.796696033976,13.9513973650559,45222.9657018649,0.0164350530410394
1,"21",30,185029.071624345,17.7086407770867,"Swordfish",865.884626207533,14.211195575699,46065.0924983353,0.0164350530410394
1,"21",30,185029.071624345,17.7086407770867,"Yellowfin tuna",590.609696387062,9.70607584751997,31461.9048073687,0.0164350530410394
1,"21",30,185029.071624345,17.7086407770867,"Cobia",204.127506068387,13.4159507578777,21032.8094289407,0.0657401944555167
1,"21",30,185029.071624345,17.7086407770867,"Wahoo",0,0,0,0
1,"21",30,185029.071624345,17.7086407770867,"Great amberjack",0,0,0,0
1,"22",0,NA,NA,"Dolphinfish",3.455820206,NA,NA,NA
1,"22",0,NA,NA,"Marlin white",164.47463508,NA,NA,NA
1,"22",0,NA,NA,"Marlin stripe",182.88012728,NA,NA,NA
1,"22",0,NA,NA,"Swordfish",187.14121916,NA,NA,NA
1,"22",0,NA,NA,"Yellowfin tuna",123.06039156,NA,NA,NA
1,"22",0,NA,NA,"Cobia",47.66836826,NA,NA,NA
1,"22",0,NA,NA,"Wahoo",16.325071152,NA,NA,NA
1,"22",0,NA,NA,"Great amberjack",54.54020946,NA,NA,NA
1,"22",1,224833.374608115,8.44990147845965,"Dolphinfish",2.92826122877427,2.9275530653122,14101.0893813413,0.847136972065091
1,"22",1,224833.374608115,8.44990147845965,"Marlin white",201.198283932449,1.28984183420956,4180.97710953242,0.00784219301403031
1,"22",1,224833.374608115,8.44990147845965,"Marlin stripe",217.207014765178,1.43418125656019,4648.84828942863,0.00784219301403031
1,"22",1,224833.374608115,8.44990147845965,"Swordfish",220.82224748718,1.46759756153367,4757.16607109283,0.00784219301403033
1,"22",1,224833.374608115,8.44990147845965,"Yellowfin tuna",162.509911267794,0.965063342995667,3128.21901532623,0.00784219301403031
