"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","stock.s_7","stock.s_8","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","harvest.s_7","harvest.s_8","effort.t_1","effort.t_2","effort.t_3","effort.t_4","effort.t_5","effort.t_6","effort.t_7","effort.t_8","profit_per_t.t_1","profit_per_t.t_2","profit_per_t.t_3","profit_per_t.t_4","profit_per_t.t_5","profit_per_t.t_6","profit_per_t.t_7","profit_per_t.t_8","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6","rev_per_sp.s_7","rev_per_sp.s_8","mortality1","mortality2","mortality3","mortality4","mortality5","mortality6","mortality7","mortality8"
8.55498381608739,367.298235841421,381.963943822593,383.236939285626,287.41147075625,116.163293300454,40.016571455319,132.295008917129,3.74939975686463,54.303660904229,48.6305349511214,47.1594886051843,61.5275307770222,26.9596458366657,10.3515095589931,29.4180376824664,4.37171888323837,161.180202841011,139.188665893294,134.598037748668,231.720335845035,62.7171226138157,1.20679829965229,3.69287667688695,18055.2910501294,175862.233817939,157494.986364222,152731.231807475,199207.615060832,42203.1724433093,48798.6462803158,54924.4388221151,54928.131698792,48799.8530786155,42265.8895659231,199439.335396677,152865.829845224,157634.175030115,176023.41402078,18059.6627690126,0.438282589081917,0.149588283832888,0.129178356230914,0.124917881471822,0.215055241011396,0.232826216773088,0.259185608277749,0.223216968432735
8.55511483098958,371.0741299184,386.986019978816,388.487068964653,288.476612525746,116.451927538921,40.0751518594483,132.693332604378,3.74950045646899,54.9435127543657,49.3414744024796,47.8731465573055,61.809343112925,27.0458601070473,10.3717194138837,29.5304908292615,4.37171888323883,161.180202841011,139.188665893294,134.598037748668,231.720335845035,62.7171226138158,1.20679829965957,3.69287667688604,18055.7760880058,177936.291169749,159799.471684481,155044.529052702,200121.099874365,42338.3345612776,48893.9210751443,55134.4066426672,55138.0995193441,48895.127873444,42401.0516838914,200352.82021021,155179.12709045,159938.660350375,178097.47137259,18060.147806889,0.438282589081917,0.149588283832888,0.129178356230914,0.124917881471822,0.215055241011396,0.232826216773088,0.259185608277749,0.223216968432735
8.55518953674276,374.396619616283,391.554614035821,393.297374579226,289.340699005471,116.676543575773,40.1191118548848,133.007693662538,3.74955787801914,55.5083422692758,49.990217945207,48.5289816342619,62.0384074328753,27.1130617248209,10.3869026114985,29.6194034351915,4.37171888323837,161.180202841011,139.188665893293,134.598037748668,231.720335845035,62.7171226138157,1.20679829965229,3.69287667688695,18056.0526692984,179767.166250703,161902.351146258,157170.395474195,200863.603842216,42443.6896602531,48965.4988299294,55300.4205481805,55304.1134248574,48966.705628229,42506.4067828669,201095.324178061,157304.993511943,162041.539812152,179928.346453544,18060.4243881817,0.438282589081917,0.149588283832888,0.129178356230914,0.124917881471822,0.215055241011396,0.232826216773088,0.259185608277749,0.223216968432735
8.555232133793,377.311863934346,395.698961916194,397.692559683219,290.040569028971,116.851118421823,40.1520721436579,133.255429587028,3.74959062025006,56.0053478012345,50.5803814157772,49.1298748208664,62.2242337590273,27.1653582269076,10.398296409687,29.6895741575726,4.37171888323837,161.180202841011,139.188665893293,134.598037748668,231.720335845035,62.7171226138157,1.20679829965593,3.69287667688513,18056.2103781817,181378.192267474,163815.345356784,159118.169683276,201465.953368012,42525.6773167406,49019.2123172651,55431.4403912425,55435.1332679194,49020.4191155648,42588.3944393545,201697.673703857,159252.767721025,163954.534022677,181539.372470315,18060.582097065,0.438282589081917,0.149588283832888,0.129178356230914,0.124917881471822,0.215055241011396,0.232826216773088,0.259185608277749,0.223216968432735
8.55525642228296,379.863391649903,399.448807255842,401.698296833521,290.60670105933,116.986666310014,40.1767691996349,133.450436424508,3.74960928979553,56.4414341957272,51.1157414626129,49.6789120327337,62.3747444756077,27.2060038278571,10.4068392421503,29.7448730196239,4.37171888323837,161.180202841011,139.188665893293,134.598037748668,231.720335845035,62.7171226138157,1.20679829965229,3.69287667688695,18056.3003034277,182791.751034754,165550.696189585,160897.85456728,201953.828582665,42589.3993141096,49059.4855708141,55534.6921176265,55538.3849943034,49060.6923691138,42652.1164367234,202185.54891851,161032.452605029,165689.884855479,182952.931237595,18060.6720223109,0.438282589081917,0.149588283832888,0.129178356230914,0.124917881471822,0.215055241011396,0.232826216773088,0.259185608277749,0.223216968432735
8.55527027129983,382.091681213873,402.833789995474,405.340650751362,291.064172874755,117.091830924106,40.1952657172756,133.603798129899,3.74961993501779,56.8231128478494,51.6001403197088,50.1793002312824,62.4964941358407,27.2375629298562,10.4132403636263,29.7884018547099,4.37171888323837,161.180202841011,139.188665893294,134.598037748668,231.720335845035,62.7171226138157,1.20679829965229,3.69287667688695,18056.351578068,184028.949011589,167120.858111526,162519.845379273,202348.475840811,42638.8759848335,49089.6622117948,55615.9673410832,55619.6602177601,49090.8690100945,42701.5931074474,202580.196176656,162654.443417022,167260.046777419,184190.12921443,18060.7232969513,0.438282589081917,0.149588283832888,0.129178356230914,0.124917881471822,0.215055241011396,0.232826216773088,0.259185608277749,0.223216968432735
8.55527816782301,384.033940133704,405.882955614194,408.645596523063,291.433527689806,117.173373968589,40.2091134229682,133.724322242082,3.74962600480076,57.1564388596064,52.0374068258844,50.6342953662697,62.594875847363,27.2620480090936,10.4180343948021,29.8226347896535,4.37171888323837,161.180202841011,139.188665893293,134.598037748668,231.720335845035,62.7171226138157,1.20679829965229,3.69287667688604,18056.3808142767,185109.413598955,168538.242169476,163994.696166305,202667.376711907,42677.2623813512,49112.2625886478,55679.8856479164,55683.5785245933,49113.4693869474,42739.979503965,202899.097047752,164129.294204054,168677.430835369,185270.593801796,18060.7525331599,0.438282589081917,0.149588283832888,0.129178356230914,0.124917881471822,0.215055241011396,0.232826216773088,0.259185608277749,0.223216968432735
8.5552826703057,385.724038610646,408.624375508006,411.638628937799,291.731534614965,117.236571884593,40.2194779174749,133.818986713648,3.74962946570938,57.446978038183,52.4312930283865,51.0471421904499,62.6743075361325,27.2810333676447,10.4216235208881,29.8495378166055,4.37171888323837,161.180202841011,139.188665893294,134.598037748668,231.720335845035,62.7171226138157,1.20679829965957,3.69287667688695,18056.3974843697,186051.186165819,169815.010493114,165332.924680732,202924.851748164,42707.0266101824,49129.1827126817,55730.1178565859,55733.8107332628,49130.3895109814,42769.7437327962,203156.572084009,165467.522718481,169954.199159007,186212.36636866,18060.7692032529,0.438282589081917,0.149588283832888,0.129178356230914,0.124917881471822,0.215055241011396,0.232826216773088,0.259185608277749,0.223216968432735
8.55528523755306,387.192557587245,411.08486637574,414.344456103462,291.971843161522,117.285534245976,40.2272337855398,133.89330716423,3.74963143906916,57.6997969688574,52.7854251440078,51.4210254588751,62.7383954872456,27.2957474993359,10.4243098487013,29.870668532952,4.37171888323837,161.180202841011,139.188665893293,134.598037748668,231.720335845035,62.7171226138157,1.20679829965957,3.69287667688513,18056.4069894143,186870.689870825,170962.917337111,166544.854194463,203132.590596376,42730.0946381857,49141.8467982299,55769.5722478984,55773.2651245753,49143.0535965295,42792.8117607995,203364.310932221,166679.452232211,171102.106003004,187031.870073666,18060.7787082975,0.438282589081917,0.149588283832888,0.129178356230914,0.124917881471822,0.215055241011396,0.232826216773088,0.259185608277749,0.223216968432735
8.55528670135767,388.466917623102,413.289795240213,416.786768657748,292.165538248775,117.323457085222,40.2330367087194,133.951635422846,3.74963256424898,57.9194702023428,53.1032673098229,51.7590316560387,62.7900750996424,27.3071472207012,10.4263200580206,29.8872581186235,4.37171888323837,161.180202841011,139.188665893294,134.598037748668,231.720335845035,62.7171226138158,1.20679829965229,3.69287667688513,18056.4124090466,187582.752959817,171993.191580411,167640.489438832,203300.108249365,42747.9665111037,49151.3234758949,55800.5476296159,55804.2405062928,49152.5302741945,42810.6836337175,203531.82858521,167775.08747658,172132.380246304,187743.933162658,18060.7841279299,0.438282589081917,0.149588283832888,0.129178356230914,0.124917881471822,0.215055241011396,0.232826216773088,0.259185608277749,0.223216968432735
8.55528753599604,389.571561326881,415.262956562344,418.988074992986,292.321605560772,117.352823132635,40.2373779499683,133.99740020514,3.74963320580905,58.1100995330919,53.3880963961417,52.0641201662121,62.8317302433144,27.3159766518921,10.4278240921946,29.9002779757004,4.37171888323837,161.180202841011,139.188665893294,134.598037748668,231.720335845035,62.7171226138157,1.20679829965229,3.69287667688695,18056.4154992369,188200.671255789,172916.455083302,168629.423154257,203435.13193819,42761.8088206765,49158.4139051992,55824.8577631448,55828.5506398217,49159.6207034988,42824.5259432903,203666.852274035,168764.021192006,173055.643749196,188361.85145863,18060.7872181201,0.438282589081917,0.149588283832888,0.129178356230914,0.124917881471822,0.215055241011396,0.232826216773088,0.259185608277749,0.223216968432735
